file,data_id,idx,sentence,안 단형,안 장형,못 단형,못 장형,말다 부정,관형절,부사절,명사절,인용절,종속절,주절,확인형,note
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,162,"○ <NAME> 위원:그리고 또 하나 하나는 공유재산 관리 계획 수립할 경우에는 사업목적이나 용도, 사업시기, 소요 이런 부분이 명확해야 되는데 그렇지도 않고 법령도 위반을 하고 있어요.",[],['데 그렇지도 않고 법령'],[],[],[],0,0,0,0,0,1,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,182,○재생정책기획관 <NAME> :두 가지다인데 방금 말씀드렸듯이 두 가지 다는 중투에서 분리해서 추진하라는 조건이 부여되어 보입니다는데 일단 곤돌라 사업은 현재 환경단체랄지 많은 시민들로부터 공감대가 아직은 형성되지 않은 상태이기 때문에 먼저 이곳을 주차장하고 지상 주차장을 1단계로 추진하는 그런 내용이 되겠습니다.,[],['형성되지 않은 상태'],[],[],[],1,0,0,0,0,0,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,195,"그것으로 부족합니까, 제가 보기에는 부족하지도 않을 거 같은데?",[],['부족하지도 않을 거'],[],[],[],1,0,0,0,0,0,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,198,그런데 현재 남산케이블 카와 문제점이나 이런 부분들을 해결해야 되는데 혹시는 주차장 건립해 놓고 협의가 안 됐을 경우 그러면 주차장 건립은 타당성이 맞는다고 생각합니까?,['협의가 안 됐을 경'],[],[],[],[],1,0,0,0,0,0,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,201,○ <NAME> 위원:형성이 안 되면요?,[':형성이 안 되면요?'],[],[],[],[],0,0,0,0,0,1,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,205,○ <NAME> :님 그러니까 앞뒤의 논리가 맞지 않다는 얘기지요.,[],['리가 맞지 않다는 얘'],[],[],[],1,0,0,0,0,0,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,208,○ <NAME> :님 그리고 지난번에 을지로 별 관 앞은 경우 사무실이 부족해서 하려다가 타당성조사에 문제가 있다고 해서 안 한 것 아시지요.,['고 해서 안 한 것'],[],[],[],[],1,0,0,0,0,0,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,209,그리고 교통센터 같은 경우도 굳이 이런 사업하지 않더라도 얼마든지 이런 용도로 이용할 수 있었는데 굳이 그것을 폐지하는 방안은 무엇인가요?,[],['사업하지 않더라도'],[],[],[],0,1,0,0,0,0,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,220,"○ <NAME> 위원:방금 말씀하신 것은 아까 저한테 얘기한 것과 똑같은 얘기인데 만약에 이 사업이 우리 국민에 동의를 받지 못하면 결국 그 사업을 않겠다고 얘기를 했잖아요, 주차장만 놔두고.",[],[],[],['의를 받지 못하면 결'],[],0,1,0,0,0,0,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,222,그런 사업을 왜 추진하는 건지는 이해가 가지 않습니다.,[],['해가 가지 않습니다.'],[],[],[],0,0,0,0,0,1,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,227,"노들섬 명소화 공사와 관련해서 약 500억 정도의 사업비가 소요되는데 이 사업과 관련해서 역사성을 중시하고 있는 시민들의 휴식처를 제공한다는 취지로 시작했다고 하는데 투자심사 때 건축계획 수립 후에 재조건 부로 다시 심의를 받으라고 조건이 붙어있었고, 또한 공유재산 관리 대책 수립 시에는 사업목적이나 용도, 사업 기간, 소요예산, 예산 규모 이런 부분을 명시하도록 명시가 있는데 이런 부분들을 명시하지 않고, 관계 법령에 어긋나는 소지도 있습니다.",[],"['명시하지 않고, 관']",[],[],[],0,0,0,0,0,1,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,252,○ <NAME> 위원장님 그런데 왜 안 되고 있습니까?,['런데 왜 안 되고 있'],[],[],[],[],0,0,0,0,0,1,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,265,그래서 바이어들이 기피해서 안 오려고 한답니다.,['기피해서 안 오려고'],[],[],[],[],0,1,0,0,0,0,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,266,"그래서 거기서 요구한 대로의 컨테이너 주차장 그것을 확보해 주라 이런 요구가 계속 있는데도 거기에 대해서는 아무 대꾸도 없고 대책도 안 세우고, 이런 1년 만에 바뀌는 사업이나 추진하려고 하는 그런 요구사항이 있다는 것 알고 계세요?","['대책도 안 세우고,']",[],[],[],[],0,0,0,0,0,1,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,276,"당초에 자동차 산업 문화관을 건립하려고 하다가 다시 자동차 정보 센터 건립으로 명칭이 변경되었는데 아직까지 성동구 의회에서 공유재산 관리 계획안을 받지 못했고, 또 언제 받을지 언제 통과될지도 안는는 그런 부분들이 있습니다.",[],[],[],"['안을 받지 못했고,']",[],0,0,0,0,0,1,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,277,"그리고 이 사업과 관련해서도 비전이나 사업이나 사업내용이 구체적이지 못하고 계획되어 있지 않고, 또 사업 계획이나 발전 계획도 없는 부분들이 있는 것 같습니다.",[],"['되어 있지 않고, 또']",[],['구체적이지 못하고 계'],[],0,0,0,0,0,2,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,281,"○ <NAME> 위원장은 그게 정기적으로 열립니까, 수시로 열립니까?
○재무국장 <NAME> :날짜가 정해져 있지는 않은데요",[],['해져 있지는 않은데요'],[],[],[],0,0,0,0,0,1,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,319,○ <NAME> 위원:그러니까 시장님께서는 보고를 받자마자 바로 그게 안 돼서 1월 12일에 성지중고 부지에 대해 종합적인 조사와 의견을 수렴한 후 그것에 무엇으로 활용할 것인지 결정되어야 한다,['로 그게 안 돼서 1'],[],[],[],[],0,1,0,0,0,0,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,323,이렇게 시장님께서 얘기하셨는데 전혀 시장님의 요청사항이 받아들여지지 아니하고 2월 9일부터 다시 성지중고 부지 활용 실무 검토회의라는 것을 만들던 것이 아닙니다를 짓는 방안으로만 계속 검토 회의를 하셨습니다.,[],['아들여지지 아니하고 2'],[],[],[],0,0,0,0,0,1,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,326,○ <NAME> 위원:그러니까 지역주민의 경우 여태까지 의견수렴 안 했다는 것은 문제가 있는 거고요.,['의견수렴 안 했다는'],[],[],[],[],1,0,0,0,0,0,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,327,그래서 계획을 세울 때는 무조건 일방적으로 편의적으로 아파트만 8만 호 건설해야 된다는 강박관념에서 무조건 쉽게 임대주택을 지으려고 하는 자세에서 출발하시면 안 될고 일입니다.,['발하시면 안 될고 일'],[],[],[],[],1,0,0,0,0,0,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,337,그러나 주민들의 의견은 하나도 들어보지 아니하고 일방적으로 거기 임대주택 지어질 계획을 세워서 계속 임대주택 짓는 방안만 검토하고 회의하신다는 것은 너무 제 사정을 모르시는 거지요.,[],['들어보지 아니하고 일'],[],[],[],0,1,0,0,0,0,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,341,그래서 지역이 굉장히 노후화되고 시장이 활성화되지 않고 있어서 그런 차원에서 저희가 주로 저소득층보다는 중산층을 위한 … ….,[],['활성화되지 않고 있어'],[],[],[],0,0,0,0,1,0,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,345,그래서 오히려 주민센터를 거기에다 지어 달라 이런 얘기들을 하는데 강서구청의 의견과 서울시는 의견 전혀 받아들여지지 않고 있어서 주민들이 얼마 전에 시청 앞에 나와서 데모했지요?,[],['아들여지지 않고 있어'],[],[],[],0,0,0,0,1,0,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,347,○ <NAME> 위원:그것은 받아들이지 않습니다.,[],['받아들이지 않습니다.'],[],[],[],0,0,0,0,0,1,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,351,그런 것을 무시하고 너무 편의적으로 임대주택 8만 호 짓기 위해서 쉽게 지으려고 합니다고 그렇게 사업을 하시면 안 됩니다.,['하시면 안 됩니다.'],[],[],[],[],0,0,0,0,0,1,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,366,"중간에 더 할 것 같을
○위원장 <NAME> :좀 이해가 안 갑니다는데 이렇게 구성이 되어 있어요.",['이해가 안 갑니다는'],[],[],[],[],0,0,0,0,0,1,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,397,이런 것을 감안하다 보면 집중적으로 입주하는 시기라든가 이렇게 공공산업지원시설 준공 예정 때랑 일치하지 않거든요.,[],['일치하지 않거든요.'],[],[],[],0,0,0,0,0,1,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,415,다시 좀을 검토하셔서 정말 공실이 발생하지 않도록 아니면 아까 말한 이런 틀의 그런 연구계획이 세워졌으면 공실이 발생하지 않는 방안을 잘 했으면 좋겠습니다.,[],"['발생하지 않도록 아', '발생하지 않는 방안']",[],[],[],1,1,0,0,0,0,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,429,특별히 시급해 지지 않는데 어떠세요?,[],['급해 지지 않는데 어'],[],[],[],0,1,0,0,0,0,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,436,○ <NAME> 위원장님 이것이 2020년도 7월 1일 시효가 있기 때문에 도시계획시설로 지정되지 않은 차고지보다는 시급성이 적다고 저는 판단되거든요.,[],['지정되지 않은 차고'],[],[],[],1,0,0,0,0,0,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,441,○ <NAME> 위원:저는 그곳을 이미 차고지로 활용하고 있기 보다고 지금 다른 곳에 비해서 서울시 재정상황을 살펴보면 적은 돈이 아니기 땜으로 좀 시급하지 않다,[],['시급하지 않다'],[],[],[],0,0,0,0,0,1,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,453,지금 서울시에서는 계속 채무 감축을 위해서 노력하고 있는데 이런 사업들 마곡산업단지 조성을 위해서 766억을 투자하고 또 시내버스 차고지 조성해서 버스회사한테 데려다 주는데 174억을 한다 좀 하면 납득이 안 됩니다.,['납득이 안 됩니다.'],[],[],[],[],0,0,0,0,0,1,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,464,거듭 말씀드리지만 나는 이곳에 건립 반대하지 않습니다.,[],['반대하지 않습니다.'],[],[],[],0,0,0,0,0,1,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,470,제 장래가 촉망되는 공무원이 불의가 눈앞에 있는데 합리적이지도 않고 합목적적이지도 않는 행복주택 짓겠다는데 나서지 않다는 것 내 이해합니다.,[],"['데 나서지 않다는 것', '합리적이지도 않고 합목', '목적적이지도 않는 행복']",[],[],[],3,0,0,0,0,0,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,476,"두 번째 검토를 때는 공청회도 실시 안 했다, 주민의 뜻이 충분히 수렴되지 않았다","['도 실시 안 했다,']",['수렴되지 않았다'],[],[],[],0,0,0,0,0,2,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,483,"마치 보고서 제출해 주면 공청회 두 차례 실시, 이런 검토 보고서 앞으로 쓰지 말아요.",[],[],[],[],['으로 쓰지 말아요.'],0,0,0,0,0,1,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,484,주민이 두 명도 안 갔습니다.,['두 명도 안 갔습니다'],[],[],[],[],0,0,0,0,0,1,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,485,"그래서 마치 공청회 한 것처럼 의회에 보고를 하고, 전문위원 검토하는 데 그런 자료 주시면 안 됩니다고 들어가세요.",['주시면 안 됩니다고'],[],[],[],[],0,0,0,0,0,1,0,원문 이상
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,522,따라서 토지의 효율적 운영 측면에서 수서역사거리에 지어질 44가구는 안 된다 하는 말씀을 하시는 저는 반대합니다.,['4가구는 안 된다 하'],[],[],[],[],0,0,0,1,0,0,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,529,○ <NAME> 위원:어떻게든 택시 안 하는 것입니까?,['든 택시 안 하는 것'],[],[],[],[],1,0,0,0,0,0,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,539,앞서 <NAME> 위원님께서 강서구의 임대주택 과다 분양에 대해서 지적을 하셨고 <NAME> 위원장님도 토지의 효율적 측면에서 보면 제대로 분석이 이루어지지 않았다는 비판을 한 바가 있어요.,[],['이루어지지 않았다는'],[],[],[],1,0,0,0,0,0,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,546,왜냐 지역적 형평성이 있지 않기 때문입니다.,[],['성이 있지 않기 때문'],[],[],[],0,0,1,0,0,0,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,558,데 저도 그 얘기를 언급하지 않는 거예요.,[],['언급하지 않는 거예'],[],[],[],1,0,0,0,0,0,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,564,여기서 19건 있고 1건이라도 통과가 안 되면 그 예산에 반영되는 것은 다 삭감되는 겁니까이 재무국 장님?,['통과가 안 되면 그'],[],[],[],[],0,0,0,0,1,0,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,568,그런데 예산편성 다해서 제출해 놓고 예산심의 바로 코앞에서 제출을 해 주시는 여기서 만약 이것 처리 안 되면 어떻게 할 거예요?,['것 처리 안 되면 어'],[],[],[],[],0,1,0,0,0,0,0,종속절? 부사절?
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,575,○재무국장 <NAME> :투융자심사하고는 선후관계가 지금 규정은 되어 가지지 않고요.,[],['어 가지지 않고요.'],[],[],[],0,0,0,0,0,1,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,595,"그러나 몇 년 동안 행정 하셨던 실ㆍ국장님들, 본부장님들이 이런 체계 를 제대로 서울시 공무원들이 못 한다는 것이 말이나 됩니까?",[],[],['무원들이 못 한다는'],[],[],1,0,0,0,0,0,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,605,○ <NAME> 위원장은 이런<NAME>적 절차를 거치지 않아도 진심을 가지고 주민들을 만나면 여러분들 다 이해를 합니다.,[],['를 거치지 않아도 진'],[],[],[],0,1,0,0,0,0,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,616,그러나 수령이 오래됐다고 헬기를 사용 못 하는 것은 아닙니다.,[],[],[],['를 사용 못하는 것'],[],1,0,0,0,0,0,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,641,그래서 삼지건설이 이어받는 과정에서 사업이 정리되지 못한 부분들이 있습니다.,[],[],[],['정리되지 못한 부분'],[],1,0,0,0,0,0,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,657,정말 용납도 안 되는 행정행위를 하고 있습니다.,['용납도 안 되는 행'],[],[],[],[],1,0,0,0,0,0,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,661,"이 사업과 관련해서 예산 계획이 제대로 되었는지, 사업목적이 무엇인지, 또 소요예산은 얼마나 되는지, 제대로 계획되고 무엇이 되었을까 하는 의문점이 있지 않을 수가 없습니다.",[],['점이 있지 않을 수가'],[],[],[],1,0,0,0,0,0,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,667,"특히 앞서 제가 질의한 내용 <ADDRESS> 같은 경우는 그야말로 정당한 행정이, 특정인을 얘기하지 않습니다, 행정을 얘기합니다.",[],"['얘기하지 않습니다,']",[],[],[],0,0,0,0,0,1,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,670,"대안을 제시는 충분한 분석과 그 토대로 정책결정을 해야 함에도 불구하고 여러분들은 지금 하고 있지 않아요, 매우 즉흥적입니다.",[],"['하고 있지 않아요,']",[],[],[],0,0,0,0,0,1,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,675,하물며 강서에서 반대하던 사람을 염곡동에 갖다 넣겠다면서 이름도 택시 자는 하나도 쓰지 않고 들어와요.,[],['나도 쓰지 않고 들어'],[],[],[],0,1,0,0,0,0,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,679,그래서 아무런 계획도 안 세운 상황에서 토지 등의 수용 용도에 해당하는 출자를<NAME>는 것은 부적합하고요.,['계획도 안 세운 상'],[],[],[],[],1,0,0,0,0,0,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,681,"토지 등의 수용 사용이 어떤 시점에 이루어지는 것인가, 이 복합센터를 국가통합교통 체계 효율화 법에 의한 사업 절차 때문에 기재부에서 나온 자료에 따르면 우선 토지부터 먼저 수용을 하고 사업 계획이 이루어지지 않는다는 점을 말씀드리는 것이고요.",[],['이루어지지 않는다는'],[],[],[],1,0,0,0,0,0,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,686,이 사업 여기 중기재정계획에도 포함되어 있지 않고요.,[],['되어 있지 않고요.'],[],[],[],0,0,0,0,0,1,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,694,"그러면 거기에 곤충 없으면 새 안 갑니다, 농약 많고 그러면.","['으면 새 안 갑니다,']",[],[],[],[],0,0,0,0,0,1,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,700,거기에 그런 것들이 들어가면 안 되는 이유에 대해서 지난번에 <NAME> 시장이 오페라하우스에 대한 질의 답변을 하면서 접근성을 높이기 위해서 다리를 하나를 주겠다는 얘기도 하고 그러셨어요.,['들어가면 안 되는 이'],[],[],[],[],1,0,0,0,0,0,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,701,그런데 대중 접근이 안 되는 데다가 야외 음악당 만들고 문화콘텐츠 기업들 밸리 역할을 하게 해서 주겠다는 생각에 그분들 출퇴근용 주차장 만들고 이러다 보면 거기는 생태적 가치 다 포기해야 된다가 그래서 기본적으로 꼭 개발을 해야 된다는 발상에서 빠져 주실 것을 부탁드립니다.,['접근이 안 되는 데'],[],[],[],[],1,0,0,0,0,0,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,703,그래서 앞으로는 이렇게 명확하지 않은 부분들은 사전에 저희 위원님들끼리 간담회를 해서 검증해서 그러한 사업들은 통과시키지 않는 것으로 총의를 모았습니다.,[],"['명확하지 않은 부분', '통과시키지 않는 것으']",[],[],[],2,0,0,0,0,0,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,704,"참고해 주시기 바란다에
더 이상 질의하실 위원님이 안 계시므로 질의 답변을 잘 마치겠습니다.",['위원님이 안 계시므로'],[],[],[],[],0,1,0,0,0,0,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,711,"향후 공유재산 관리 계획 제출 시 법적 효력과 근거 등이 미미한 안건에 대해서는 심사하지 않기로 하였음을 알려드립니다.
☆의 의사일정 제1항 서울특별시 2016년도 연차에 공유재산 관리 계획안 의결에 앞서 본 안건에 대하여 의견이 있으신 위원님께서는 발언 신청해 주십시오십시오는r
 <NAME> 위원님 발언해 주시기 바랍니다.",[],['심사하지 않기로 하'],[],[],[],0,0,1,0,0,0,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,715,철저한 지도감독을 통해서 비리적한 비리라든지 부적절한 사업의 예로 남지 않도록 공무원들께서는 조치를 주시기 바랍니다.,[],['예로 남지 않도록 공'],[],[],[],0,1,0,0,0,0,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,718,시민의 의견을 무시하고 시민의 의사를 수용하지 않는 결정을 하게 됐습니다.,[],['수용하지 않는 결정'],[],[],[],1,0,0,0,0,0,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,722,시민의 의사를 제대로 수렴하지 않았기 때문에 그렇습니다.,[],['수렴하지 않았기 때'],[],[],[],0,0,1,0,0,0,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,725,그 집회 장소에 시민이 한 명도 들어가지 않았습니다.,[],['들어가지 않았습니다'],[],[],[],0,0,0,0,0,1,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,727,이런 것을 공청회 했다고 보고하는 후안무치한 처사에 분노를 갖지 않을 수 없습니다.,[],['노를 갖지 않을 수'],[],[],[],1,0,0,0,0,0,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,729,그래서 비밀투표를 했습니다만 그만큼 여러분의 추진하는 이 사업이 정당성을 확보하지 못했고 온당하지 않다는 것 반증이 된 것이기도 합니다.,[],['온당하지 않다는 것'],[],['확보하지 못했고 온'],[],1,0,0,0,0,1,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,736,그 건너편에 불과 30m 건너편에 행복주택을 건립한다면 절대 반대하지 않는다고 분명히 서울시에 의견을 전달했습니다.,[],['반대하지 않는다고'],[],[],[],0,0,0,1,0,0,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,738,다시 한번 어려운 결론을 내려주신 동료 위원들께 한 말씀을 드리고 저는 이 진행에 더 이상의 참여하지 않겠습니다.,[],['참여하지 않겠습니다'],[],[],[],0,0,0,0,0,1,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,812,그리고 지방재정법에 따라서 예산 출연하기 전에 미리 심의한 의결을 받아야 됨에도 불구하고 미리 의결하지 않고 출연하고 이런 것들 좀은 조치를 요망하는 얘기도 있었어요.,[],['의결하지 않고 출연'],[],[],[],1,0,0,0,0,0,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,832,"○ <NAME> 위원:개인으로 쓸 때는 1건당 500원밖에 안 되는 것인데 사실상 83만 7,000건이 되니까 4억 2,000이라는 어마어마한 금액이 되네요.",['0원밖에 안 되는 것'],[],[],[],[],1,0,0,0,0,0,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,833,500원이 되면 전자납부를 안 할까요?,['자납부를 안 할까요?'],[],[],[],[],0,0,0,0,0,1,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,842,그래서 본인들이 세금 내는데 사실 500원 때문에 전자납부를 택하지는 못하고 그것이 편리하고 편의성이 있으니까 택하는 게 500원 때문에 택하는 것은 아니라고 생각되는데 국장님 의견은 어떠세요?,[],[],[],['를 택하지는 못하고 그'],[],0,0,0,0,0,1,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,844,특히 점점은 층으로 갈수록 그런 데 익숙하기 때문에 굳이 종이고지서를 받지 않아도 된다는 생각을 할 수가 있을 거 같습니다.,[],['서를 받지 않아도 된'],[],[],[],1,0,0,0,0,0,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,845,○ <NAME> 위원:그래서 제 생각에는 마일리지 지급하는 건데 굳이 4억이라는 돈 들이지 말고 그냥 마일리지 지급을 할 수 없는 방법을 찾아보는 것이 좋지 않을까 싶은데요.,[],[],[],[],['돈 들이지 말고 그냥'],0,1,0,0,0,0,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,850,○ <NAME> 위원:그런데 예산안은 월등하게 증액이 이루어지고 있기 마련에 예산을 증액하기보다는 오히려 예산을 안 들이고 이 제도를 계속 유지할 수 있는 쪽으로 관련 연구를 해서 주셨으면 좋겠다는 생각입니다.,['예산을 안 들이고'],[],[],[],[],1,0,0,0,0,0,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,857,그런데 지방 재정에 관한 법률하고 관련 법률을 검토해 본 결과 50%이상 출연하지 않았으면 그 부분을 감사한다거나 감사를 만한 근거가 없더라고요.,[],['출연하지 않았으면'],[],[],[],0,0,0,0,1,0,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,868,그렇지만 우리는 그냥 출연금을 법에 안 주면 계속 줘야 돼요?,['을 법에 안 주면 계'],[],[],[],[],0,0,0,0,1,0,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,873,○ <NAME> 위원장님 그러니까 실제로 이사로 참여하는 사람들 중에 광역자치단체 관계자의 비율이 많지 않아요.,[],['율이 많지 않아요.'],[],[],[],0,0,0,0,0,1,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,878,○ <NAME> 위원:올해부터였기 때문에 안 계셨겠네요.,['때문에 안 계셨겠네'],[],[],[],[],0,0,0,0,0,1,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,884,○ <NAME> 위원:그래서 자기들 조직에 해하는 정관 개정은 앞으로 안 할 것 아니에요.,['앞으로 안 할 것'],[],[],[],[],1,0,0,0,0,0,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,887,"분명히 말씀하시더라고요, 거기서 물어볼 땐는 민간투자만 하고 그다음 주 그러니까 출자만 하고 사업은 안 한다고 했대요.",['사업은 안 한다고'],[],[],[],[],0,0,0,1,0,0,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,890,그런데 보고서에는 그렇게 안 썼어요.,['그렇게 안 썼어요.'],[],[],[],[],0,0,0,0,0,1,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,891,그런 식으로 일을 추진하려는 의도가 있을 때 그것을 정직하게 다하지 않잖아요.,[],['게 다하지 않잖아요.'],[],[],[],0,0,0,0,0,1,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,894,제출된 예산서나 사업 계획하고 내용도 부합하지 않았어요.,[],['부합하지 않았어요.'],[],[],[],0,0,0,0,0,1,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,896,그러니까 사업내용이 예산서하고 같지 않더라고요.,[],['하고 같지 않더라고요'],[],[],[],0,0,0,0,0,1,0,
spoken_data_24619.json,ccb1d7b1-c1cc-4c02-930c-b60be66dd278,897,그러니까 이사회가 사업내용을 일일이 검토해서 실제로 하는 것하고 대조를 볼 만큼 면밀하고 상시적이지 않은 문제도 있더라고요.,[],['상시적이지 않은 문제'],[],[],[],1,0,0,0,0,0,0,
